45,22775,22883,24076,25943,28539,29902,32541,41314,41570,49597,53536,59115,59465,64905,69671,72677,76198,80271
22,19829,20657,21090,25445,25287,27712,31577,39358,39698,47972,51440,57088,56890,64183,66832,70481,75174,78784
35,23198,22370,22512,27105,28350,29521,33640,41343,40815,50168,53660,57979,59744,65636,68790,72647,75658,79437
25,21294,21614,22490,24171,26960,27539,31530,38684,39491,47509,51738,57146,58367,63624,67499,71417,75308,77939
43,22340,22953,22678,26755,27832,29803,33122,40792,41709,49562,52808,57874,59205,66316,69906,73390,77294,79566
29,21286,21213,21899,24780,26565,26894,31205,38090,38874,46900,50634,56728,57480,64547,67929,71170,74382,78528
35,22830,22795,23740,27260,28735,28639,33644,39851,40596,49537,53081,59012,60223,65489,68464,72207,76222,79302
22,19892,21638,20806,24052,25574,28138,32233,37958,39803,48119,50990,56067,57814,64775,67456,70995,75215,78845
42,22067,22253,23892,26620,28518,28746,33134,40169,41763,49750,53322,58349,59551,65449,69144,72214,76462,79359
26,20399,21402,22203,25480,25436,26455,32005,39175,38758,48299,50599,57065,58295,63972,67508,71156,75016,78359
32,22631,23513,23305,27364,27762,28907,33251,39953,41045,49115,52280,59158,59453,65181,68606,73167,75993,80026
24,21076,21302,21830,25087,25460,27306,30752,38131,39315,48439,50805,57028,57071,63850,66677,70978,75423,77951
35,22208,22710,23053,27518,28546,28473,33137,40236,40775,49054,52664,58314,58824,66483,70055,72078,76242,80394
20,20271,21180,21536,24639,26889,26460,30891,38935,39727,47610,52155,57412,57953,63027,67868,71761,74093,78627
37,22083,22417,23302,27239,28438,29908,32457,40308,42255,49435,52999,59285,59502,65306,68795,73668,76249,79624
27,20429,20858,21554,25761,26986,27804,31443,38897,39346,48320,51048,57266,58176,64264,67463,71811,74087,77775
40,22623,22936,22579,27483,28454,29549,32524,40477,40633,50185,53251,59250,58873,65683,68744,73593,76913,79507
22,20833,20517,21005,25752,26831,27589,31973,38814,39518,47971,50942,57151,57455,63126,66911,71251,75459,78750
42,21976,23133,23365,27220,28772,28245,32638,40261,41191,49864,52808,58546,60147,64906,68827,72309,76847,79349
18,20926,21416,20726,25032,26892,27349,30710,38008,40260,48047,51923,56254,57564,63473,67976,70558,75570,78249
43,23392,23024,23552,27221,27578,29447,33388,40097,41389,49599,53089,58347,58637,66027,68780,73540,76681,80130
29,20515,21273,22488,25383,25467,27072,32224,38391,39824,48158,51227,56372,57120,63358,67060,71824,74900,78196
34,22464,22356,23055,26379,27465,29693,33965,40312,40576,49062,53798,59383,59622,64998,70117,72880,75914,80322
23,20927,20444,22102,24984,26226,27854,32136,37959,39755,47122,51864,56244,58129,63817,67641,70384,74726,79102
40,21701,22521,23081,26714,27535,28471,33110,39654,41228,50199,52444,57739,59055,65399,68959,73606,76941,80186
20,19998,20234,22267,25101,25784,27120,32056,39047,40436,48551,52153,56133,57748,64024,67110,70811,74721,77796
35,23014,22566,22718,26180,27059,29177,33320,40529,41699,50050,53152,59156,59562,65203,68501,73594,76639,79883
30,20213,21613,21707,24909,26652,27135,31626,39032,39639,46806,50743,56047,56785,64077,67643,71241,74124,77465
45,22500,23345,22534,26930,27980,29617,32920,39653,41021,50048,52866,59372,59111,65922,68676,72114,76323,79955
27,20755,21319,21951,24664,25795,27196,31439,39144,38736,48363,50845,56664,56754,63334,66960,71504,75577,77808
44,22699,22942,23874,26630,28276,28525,33708,39672,42112,49315,53431,58465,59736,66258,69872,73020,77326,80574
24,21483,20113,21480,24209,25205,26636,32006,38483,40403,46996,50812,57423,57629,64163,67937,71041,73934,77973
36,23233,22815,22520,27462,27092,29558,33026,41067,40665,48736,52381,58755,60156,65838,69848,72123,76097,79767
20,20092,21697,20794,25312,26068,27080,31922,39216,38957,48120,50722,55923,58255,63296,67826,71081,75597,78733
34,21784,22303,23944,27249,28329,29687,32548,40338,41986,49503,52866,57810,59018,65911,69380,73639,76101,80509
32,20900,20947,22480,24418,26286,27420,30679,37884,38993,47939,51660,57560,57326,64291,66688,71825,74920,79154
35,22737,23176,22998,26534,27750,29280,32487,40605,42073,48693,53350,59328,59812,65643,69659,72900,76726,80191
20,21447,20631,20799,25676,26913,27196,30728,39515,39529,46844,51144,57146,58441,63405,66939,71253,74039,79078
38,22975,22883,22777,26755,27044,28656,33380,41211,41250,48945,52487,58220,58786,65208,69265,72813,75672,80162
19,19831,20610,22463,25750,26677,26612,32217,38918,39862,47989,51280,57027,57619,63416,68174,71528,74618,78852
38,22860,22674,23801,26453,28044,28346,34086,39635,42231,49056,53071,57900,58562,65313,69110,72590,77168,80249
20,20514,21607,21308,25184,25253,27119,32384,39178,39022,48070,52006,55824,58330,63458,67302,71232,75267,78191
35,22501,22905,23844,26238,27005,28241,33770,41027,41127,48875,53582,58457,59784,66465,69544,73489,76923,80322
18,20088,20428,21551,25079,25642,26716,30917,38864,39526,48268,51759,56545,57088,63549,66712,71952,74423,78035
35,23336,23502,23844,25859,27448,28699,32994,40093,41112,50156,52903,58914,59852,65619,69885,73381,76653,79569
17,20101,21880,21932,24174,25705,27457,31974,39367,40435,47078,50737,57037,57006,64167,68243,70828,75344,78545
47,23070,22202,24100,26363,27712,29563,33293,40599,42243,49033,52691,58138,60029,64867,69983,73503,76586,79769
30,21342,20496,21033,25706,26393,27154,31317,39108,39626,47006,50492,56236,57452,63636,67027,71456,74452,77862
41,22331,22250,23442,26954,27112,28421,33807,40011,40869,50003,53879,58279,59047,66366,68509,73501,76165,79791
23,20702,21574,21484,25669,25219,26589,31286,39256,38820,47060,51755,57070,57176,63254,67945,71180,74364,78806
42,21934,22260,23281,26765,28043,29907,33105,40418,40593,49187,52938,58040,59477,66271,69530,73416,75792,79996
32,20272,20321,21210,24943,25446,26728,32171,38986,39635,48571,50579,55840,57094,63847,68179,70750,74003,78095
44,22721,22912,23541,27589,28273,29896,32833,40236,40648,48633,53927,58910,59244,64911,68912,73748,76842,79898
18,20473,20325,22178,24489,25424,28074,31461,38622,39015,47523,51337,57186,56718,63306,68289,71103,75120,79141
38,22386,22677,23574,25904,28001,28979,33376,41185,41466,49546,53937,58680,58645,66061,69779,72012,77383,80604
24,21485,21475,22480,24788,26984,27085,31176,38581,39197,47302,50836,55875,57327,63246,67154,70596,74794,78008
43,22784,22848,22665,26939,27679,28427,34155,40245,40585,49322,52244,57694,59782,66326,69058,72458,77024,79737
23,20408,20632,21269,25182,26292,27554,30976,38761,39313,48095,51852,57521,57486,63781,66966,71608,73824,78840
44,22897,23155,23586,26411,27841,29846,32620,40189,41708,49458,53842,58992,59146,65558,68476,72418,76970,80418
21,20370,20291,20752,25438,25449,28038,31638,37815,39738,47722,51407,57071,56721,64143,68058,70667,75013,77973
34,22240,22030,23874,26884,28208,29571,33455,40379,40560,49518,53792,58402,58523,65601,68438,72299,77334,80602
28,20340,21900,21231,25347,26872,26784,31831,39176,38792,47773,52011,57329,57106,64241,68074,71224,75540,77425
32,23282,23687,22668,27341,27666,28974,32550,40940,40976,49123,53796,58457,59879,65023,68820,73627,75932,80333
18,20231,20244,22132,24736,26001,27896,32094,38891,39288,47786,50404,56020,57132,63167,67290,71647,74635,78564
47,22408,23664,22727,27201,28362,28839,32785,40537,41554,49293,52417,58899,58884,65215,69246,73533,76056,80936
31,19817,20495,20744,25779,25463,26814,31144,37852,40279,48088,51615,56648,58127,64260,67673,71973,74369,79064
38,22485,23198,23608,27533,27133,29034,33860,40028,41659,49465,52530,59072,60237,65009,69773,72644,76168,79776
19,19962,20974,20760,24892,25480,27160,32114,39403,40246,48278,52119,56878,58191,64626,67156,70745,75130,79015
43,21816,22816,24145,26524,27740,29957,33235,41257,41976,50348,53524,57873,59597,65702,69245,72628,77272,80933
24,21148,20251,20977,25639,26279,26632,30828,38809,38846,48365,51527,56704,57574,63340,67377,71249,74031,78271
39,22813,23006,23230,25828,27235,29728,32677,40108,41885,50361,53345,58690,60042,65452,69226,72579,76805,80550
28,20473,21847,22483,24234,25266,26753,32225,39520,39022,47510,51063,56640,58326,64527,68115,71362,75594,77434
40,22121,23654,23543,27394,27716,28312,33995,40692,41927,49706,52620,59237,58989,65025,68499,72574,76107,79848
30,20057,21736,22108,24471,25932,28104,30768,39378,39371,48368,50852,57244,56810,63417,67997,70755,74658,77584
35,21836,23553,23839,26175,28425,29781,32859,40022,42223,49040,53759,58338,58696,66278,69881,73072,76679,79671
22,20471,20812,20850,24072,25423,27582,31091,38877,39764,47691,52153,57373,56751,63904,67913,71745,74782,77804
35,22307,23647,23698,26138,28499,29027,32757,39732,42055,50185,52331,58023,60298,65318,69942,72973,76021,79909
29,21209,20425,22103,24953,25898,27306,32041,38113,39318,47512,50843,55818,58271,63494,67130,70389,75533,77496
34,23121,21907,23522,27280,28137,29089,32625,41232,42144,48752,53604,59000,60158,66380,69997,72734,75654,80552
21,19890,20691,22141,24063,26014,26770,31047,38193,39488,47368,51254,56776,57878,63057,66717,70408,74233,78041
36,22508,22636,22822,26071,27203,28779,33233,40645,41900,49011,52437,58888,58831,65918,68886,72490,77327,80271
17,21286,20840,21068,25707,25801,27449,32327,38906,39405,46989,51386,56365,57659,64665,67803,71434,74386,78698
42,22620,22320,23265,27179,28076,28865,33676,40766,41261,49073,53140,58167,58570,65427,69689,73423,75804,79782
21,20960,21060,21755,25744,26072,27006,32084,38891,40240,47085,50703,56664,57978,64791,67218,70797,74727,78264
47,21874,22958,23914,27108,27099,29412,32680,40997,40828,49417,52883,58449,59874,66310,68458,72508,76553,80837
28,19983,21641,21211,25187,26538,26451,31642,38619,40356,48544,51865,57208,58165,63833,67624,70674,73941,77576
35,21894,22244,23850,27583,27885,29498,33552,41142,42246,48701,53626,58837,59992,65383,68466,73051,76306,80191
21,21566,20386,21390,24516,25792,27426,32366,38168,39028,47094,51022,57323,57285,63063,67605,71964,75204,78866
35,23140,23035,23259,26752,27473,29745,33387,40733,41565,49518,52961,57910,58986,66127,69814,73141,76553,80723
25,20688,21145,22488,25284,26612,26447,31901,38154,39843,47893,51597,55933,57560,64369,68257,71865,74084,77631
33,22991,22788,22684,27036,28191,29015,32616,40601,41500,48884,53296,59315,59363,65505,68562,73577,76070,80820
17,19810,20527,21765,24546,25339,26882,31785,38229,39372,47299,50709,56164,58479,63455,67817,70988,75195,78816
45,22223,23530,24032,26752,28626,29335,33614,40708,41526,49385,53416,58426,59356,65716,68581,72473,76577,79770
32,20065,20488,21989,24067,26915,26659,31464,39361,39649,48266,52156,55850,56739,64665,68231,70756,74386,77898
35,22186,22239,22655,27347,28434,28314,34022,39989,41245,48779,53749,57828,59281,65241,70097,72763,76690,80011
29,19961,21265,21805,24741,25863,27236,31069,38494,40273,48119,51724,57418,56759,64391,67835,70207,73880,77798
36,22796,21975,23841,27534,27966,28984,33964,40127,41135,49608,53607,58361,60290,65066,68426,73595,77367,80701
18,21468,20672,21245,24373,25453,27260,31407,38370,38839,48161,50983,55959,56798,64032,68037,71650,75490,77445
41,21815,23657,23637,26781,27899,28797,32702,40898,41870,49836,53073,58205,59203,65355,69936,72574,77056,79417
24,21215,21495,22036,24828,26776,28160,30969,39221,40257,46891,51113,56233,57678,64147,67458,71330,75252,78290
44,23190,23433,24101,26707,27820,28749,34200,40165,40725,48885,52781,58431,60187,65113,68664,73190,75853,80440
21,21576,20426,20848,25167,25220,28196,31416,38093,39734,47840,51916,56052,58473,63249,67657,71461,75196,77653
42,22628,23387,23933,27300,27392,29875,33300,40759,41249,48614,52211,59339,59783,65029,69264,73259,75839,80955
23,20944,20349,20796,25681,26232,27646,32019,38979,40389,47233,50628,56720,57749,63331,68325,70768,75031,78294
41,22533,22547,23427,26286,27835,28363,33436,40538,41405,49018,53397,58445,58838,66322,68821,73049,76976,80899
30,20238,21737,20908,25185,25954,28057,32081,39317,40447,46886,51793,56469,57877,64760,68390,70500,73968,78278
47,22627,23103,23027,27308,27771,29912,33207,40766,41240,48656,52948,58946,59137,66104,68534,73447,77105,80068
19,21100,21827,21325,25716,25952,26900,30856,39514,39597,48285,50976,57502,57732,63138,66858,71584,74360,77609
47,23106,22024,22583,27444,27182,29017,33242,40936,40682,49422,52405,57925,58934,65352,69793,72198,76345,79339
25,21243,20347,20829,24363,25846,27791,31597,37866,39793,48233,51894,57373,57485,63269,67792,70711,75423,78778
47,23302,22920,23047,27429,27124,28886,33875,40591,40550,48632,53591,58750,59639,66227,70200,72779,76095,80992
18,20745,20843,21387,24073,26984,27959,31674,39564,39315,47669,50597,55834,57624,64489,67077,71186,74914,78821
43,23395,22985,22773,26410,28215,29748,33740,41153,40699,48803,53266,58217,58934,66321,69092,73567,77267,79789
23,21367,20971,20765,25587,26600,27082,31251,37816,38924,47801,51346,56854,57000,63253,67778,70731,74900,77593
43,22418,21912,24082,26692,27954,29537,33315,40491,41184,49176,53463,57710,59004,65312,69513,73235,75959,80278
19,21247,21686,21129,24233,26312,26776,31516,38591,39461,48022,51310,57418,56880,64640,67297,71504,73949,77613
33,21987,23345,23998,27102,28067,29923,34048,41308,42227,50326,53490,58413,59181,66256,68576,72986,75717,79866
28,20548,20910,20757,25434,26950,27962,30753,39384,39623,47418,51601,55940,58227,64173,67890,70359,74474,78067
44,22260,22429,23962,26879,27791,29252,32925,41129,41051,50027,53939,57928,58570,65455,70019,72047,76181,79542
25,19854,21315,21300,25466,26867,26993,31004,38072,39323,47621,51828,56620,58122,63677,67517,71201,75380,77886
47,22285,22567,23231,27391,28397,29598,33021,39750,41830,48994,53814,58518,60130,65466,70183,72322,76659,80094
24,20188,20809,22454,24860,25692,27814,31799,38500,39304,47153,51790,56836,58145,63845,66724,71502,75490,79068
46,22089,22626,23864,25814,27605,29699,34154,40058,40599,49053,52870,59235,59821,64955,69424,73062,76397,80918
17,20926,20118,21080,25431,26464,27029,31927,38072,39052,46935,51269,57276,57111,63495,66945,71689,74411,78376
35,21985,22359,24090,26562,28629,29394,33779,40770,40643,49114,53533,59033,59411,66017,68891,72760,76600,80562
17,20725,21236,22217,24246,26553,26958,31544,39268,40118,47383,51930,56241,57743,64793,67914,70488,74141,78174
42,22614,23072,24238,26029,27287,29568,33205,40329,41994,49194,53083,59156,59956,66548,69248,72395,77218,79959
22,20472,21048,22308,25140,26851,27161,31761,38178,40082,48042,50854,56364,57491,63564,68196,70726,74231,77418
39,22089,22912,24175,26619,27727,28977,32639,41308,40712,49718,53788,59236,59002,66053,69473,72246,76326,80044
20,19922,21085,21525,24992,26950,27160,31623,38170,39959,47755,51537,55974,58259,63387,68213,70323,74620,78684
35,23247,22507,23156,25817,27354,29810,33702,40051,41553,49319,53188,59102,59247,65584,68961,73631,77099,79414
18,21132,21414,22424,24906,26334,27497,31921,38867,39548,47626,51804,56023,58239,63432,66835,70928,75576,77761
44,23146,23045,22876,26378,28239,28920,33485,40834,41009,50229,53642,57718,58633,66101,68901,72888,76015,79523
24,20340,20588,22461,25335,25307,26650,30975,38094,40237,47195,50438,55950,57801,64009,67136,71304,75221,78339
32,22649,23252,23681,27177,28107,28668,34162,40905,42197,48693,53276,57845,59727,65265,69509,72355,76683,80422
27,20654,20769,22329,24127,25964,27757,31271,37920,38935,48123,50670,57219,57901,63744,68046,71182,74735,78458
40,21976,23204,24165,26338,27240,29113,33710,40979,41072,50353,53819,58760,58943,66306,69921,73618,76025,80115
22,20129,20802,21493,24167,25880,28054,32162,38732,40005,47502,52064,56109,56925,64766,67276,70955,74318,78811
34,22093,21984,24276,26300,28010,29522,34043,40968,42201,50241,53242,58486,58644,66215,69161,72610,76750,79560
32,20831,20332,21509,25424,25658,26480,31022,39071,40499,48322,51814,56901,58411,64448,68326,70397,74779,78124
41,22137,22226,23431,26318,28221,28258,32479,40046,40726,49015,53419,58583,60296,64838,69358,73020,76953,79888
17,20003,21440,21459,25772,26144,27725,31926,39048,40323,47587,51474,57506,56891,63900,67650,71483,75198,78145
45,21711,23318,22711,26688,27954,29473,33551,40355,40909,49922,53998,59269,58919,65984,70156,72016,77341,80567
22,20160,20840,21390,24655,25763,26474,31995,38523,38799,47715,51137,56971,57097,64269,68067,70400,75389,78080
35,22645,23265,23525,25861,28141,29799,34045,41144,41058,49759,52939,58807,59295,66000,69578,72973,75697,80170
24,20415,20182,20738,25610,25693,28186,31101,39065,40129,47498,50799,56046,56735,64105,67478,70585,73874,78846
32,22719,22479,23970,26946,27694,29685,33823,40420,41998,48707,52979,57926,60063,65890,69318,72616,76844,80929
27,20697,20184,21313,25018,26150,26784,31511,39010,40005,47405,51561,57046,56973,63472,67611,70877,73865,79160
47,21943,23415,23057,26018,27496,29347,34106,40057,42064,49133,53570,59076,58869,65249,68977,72352,76844,80327
22,19860,20217,22150,25414,25548,26589,31346,37966,40238,47207,50723,57120,58446,64261,67644,71286,74572,78312
36,23312,22145,24255,27237,28660,29515,32884,41220,42105,49610,53385,59052,60076,65854,70135,72733,76572,80137
24,21316,20960,22347,24864,26255,26630,31076,39563,40201,48510,50709,56240,57300,64240,67569,71289,74017,77985
32,22522,21960,22889,27367,27045,29911,32923,40084,40624,50141,53904,58658,59957,65416,68741,73344,76160,80987
29,21292,20651,21394,24872,25404,27419,32376,39598,40346,47295,50543,56805,57037,63610,68232,70783,74941,78381
46,22071,22800,23997,26477,27963,28759,33285,39700,41279,49909,53075,58261,60240,65100,69489,73213,75688,80206
24,20831,20702,22192,24271,25481,27899,32073,38655,39047,47262,51218,56851,57713,64420,67109,70811,75592,78069
36,22627,23132,22916,27265,28662,29210,32921,40977,41115,48675,53203,57777,59347,65688,69586,72195,76812,80857
28,21369,21657,20712,24067,25970,27257,31753,38126,40405,46831,52045,57536,58173,63132,67326,71177,74022,78866
46,23100,22126,24066,25867,27407,28965,32990,40151,42035,50093,52390,57715,59864,65463,69313,73395,76498,79333
28,21314,21414,21787,25246,25452,27442,31814,38178,39135,47491,50850,56467,57372,63839,67505,70793,75337,78595
38,22699,22339,22669,26540,28317,29819,32809,39744,40870,49474,52904,58013,59810,66167,68568,73554,76269,79776
22,20730,21570,22007,24964,26695,28127,31878,38518,38819,48018,50549,56764,57919,63287,67986,71257,74924,78526
42,23093,22590,22774,25925,27521,28788,33973,40179,41627,49171,53903,58654,59356,65216,69873,72018,76716,80350
22,21440,21282,20906,25441,25665,26457,30966,38326,39703,48446,50574,56336,56894,64449,66952,70762,74829,77903
46,22600,21956,23947,26985,28440,29916,34149,39834,41944,49629,52804,59139,59236,65131,69653,73206,77284,80112
22,21257,20777,21259,24523,26294,28055,31990,38031,40074,47659,51425,56486,58348,64371,68384,71544,74532,77858
44,23101,23680,23793,27130,27406,28633,33237,39657,41706,49885,53469,58849,59765,65878,69312,72387,77187,79411
17,21449,20596,21258,25496,25268,27755,31106,37835,40053,47925,52116,56242,57495,63364,67096,70322,73920,78244
41,22067,23082,23528,26067,28225,28271,33829,40267,42103,48679,53872,58860,59086,66269,69932,73010,76904,80623
30,20842,20716,21185,24824,26450,26433,31798,38455,39687,47560,52200,56821,58133,64620,67167,70405,74449,78070
40,22003,22060,23136,26878,28020,29256,33090,40359,41352,50347,52426,58236,60143,66332,69793,72981,75896,80426
18,21290,20310,22468,25433,26887,26828,31848,38943,40488,48586,51643,57347,58456,64469,67920,70901,75248,77740
47,21696,23500,22706,26844,27845,29509,33672,39902,41044,48633,52817,58841,58594,64837,69854,73357,77342,79986
31,20322,21052,21466,24374,25677,27062,31208,38865,39413,48144,51671,56227,57261,63380,67574,70699,74890,78010
32,22323,22154,23550,25934,28130,28668,33841,40200,41056,48902,53375,59081,59078,65190,69968,72657,76024,80297
23,21030,21244,21417,24013,25934,26719,30601,39111,39528,48103,51877,56593,58008,63627,67219,71375,74432,78686
32,22813,22975,23167,26107,27022,28489,32789,40322,41263,48930,53109,58941,58536,65183,69448,72491,76114,79908
26,20146,20230,20762,24732,26814,26409,31444,38604,39344,48070,51438,57122,58116,63820,66733,71265,74643,78322
34,23358,23146,23691,27061,27879,28750,33690,40891,41962,50032,53481,58562,58566,66439,68911,73547,75800,79809
23,20093,21558,22160,24458,26826,27015,31920,39470,40288,46941,50662,57021,58203,63209,68306,71707,74450,78936
45,22860,22384,22533,26668,28450,29094,32750,40068,42203,48907,52933,59090,58857,65236,69182,73217,75723,79359
21,19905,20206,20701,24760,26513,27445,32034,39017,39014,48017,50971,55818,57961,64725,67660,71256,74988,78095
44,22759,22569,23467,26263,28313,29881,33289,40064,41547,48788,52890,57767,59804,66316,68554,72511,76779,80568
19,19821,21616,22184,25237,26320,26412,30963,39426,40486,48450,50631,57434,58483,63769,67730,71313,74209,78269
41,22280,22831,22514,26164,28579,29130,32417,39822,41505,50120,52956,58023,58512,66363,68896,72298,76699,80390
32,20071,21197,22327,25462,26100,26662,31062,38404,40140,46955,51622,57302,57671,64574,67014,71486,75292,79010
45,21645,22156,22843,27493,27511,30000,33129,40669,41172,49833,53198,57983,59832,66231,68796,72595,76548,80632
18,20276,20432,22089,25374,26118,27543,31023,38031,40230,47691,51528,56547,57262,64074,67795,71992,74076,77868
45,23177,23677,23395,26083,28042,29887,33278,40425,41182,49222,53454,58874,59484,64903,69734,73589,76213,79983
28,21188,20713,22332,24257,25524,27493,31483,39201,38736,47853,51783,56862,57120,63363,67638,70292,74191,78971
37,21935,23593,23809,27201,27719,29020,33731,41005,40860,50217,52928,57781,59927,65739,69547,72820,76787,79914
30,20658,21396,21013,24651,26703,26840,31818,38317,40253,48516,51556,57016,58453,63809,68161,70612,74122,78082
34,23386,22890,23184,26605,28150,28758,32438,41379,41937,50340,52311,58021,59922,65885,69733,72252,76320,80976
30,20250,21375,22259,24281,25347,27792,31120,38431,39541,48550,51253,55899,57715,64333,67019,71836,73862,79115
32,22827,22980,24063,26567,27241,29311,33692,40777,41422,49541,52492,57876,59766,65056,69897,72483,76660,79427
30,20136,21243,22063,24510,26503,27071,31127,37983,38757,46877,50971,57357,58041,63662,67522,70377,75556,78860
44,22544,23583,24243,27328,27011,28554,33875,39797,41541,49305,52784,58522,60053,64806,69316,72275,77241,80730
26,20977,20611,22202,24816,25230,26401,31708,38260,39357,47042,50794,57191,57785,64777,67561,70887,75509,78671
35,22284,22499,22520,27545,28282,29314,32853,40681,41431,48937,53130,57832,59168,66275,68961,73390,76356,79971
29,20573,21456,22053,24828,26821,27196,31882,39152,39127,47983,51477,57153,57569,63672,67553,71455,74399,77547
44,22908,21915,23878,25987,27113,28280,32482,40105,40754,48645,52504,58111,59088,65222,69879,72466,77342,79877
23,21006,20108,21136,25486,25466,27244,32327,38033,40436,48112,51263,55886,57784,64561,66644,70646,74134,78444
39,21649,22164,22689,26900,28786,28885,33948,40195,41869,48986,53256,58907,60125,65911,69751,72809,75614,80582
21,20947,20144,21205,24125,25597,28150,31720,39166,40356,47891,51306,57380,57328,63214,67310,70923,74346,78382
45,23120,23304,23797,26861,28260,29557,32997,40662,40970,49179,52695,58919,58731,65866,69230,72320,76262,79905
30,21028,20455,21350,25212,26444,27450,32305,39246,38769,48411,51901,56921,58008,64605,68068,71722,74196,78539
47,21804,22980,22727,27320,28206,28370,33195,39685,40624,49901,53579,58902,59028,65559,68863,72675,77166,80070
26,20602,21125,21427,25096,25578,27854,32216,39424,39399,47460,51071,57220,57684,63825,67789,71261,74940,77687
38,22808,22629,23141,26271,28644,29374,33947,40266,41972,49871,53226,58021,59068,64924,68901,73458,76100,79782
19,21509,20206,20861,25460,25747,27482,30786,38321,39746,47919,51697,55869,58349,63658,67113,71426,75454,78974
47,22664,22787,24239,26344,28590,28939,33255,39871,40889,49385,53045,59240,59899,66106,69034,72793,76738,80003
25,20975,20446,21991,24758,26026,27711,31057,38955,40288,48027,50822,56027,56836,63496,67442,71895,75076,77986
35,22222,23096,24187,26946,28166,28567,33480,39896,41173,49204,53105,59049,60116,65555,69620,73661,75850,80843
17,20202,21682,21083,24349,25744,28048,30628,38762,39233,47003,51858,56605,57337,63532,68261,70888,75186,77787
39,22347,22674,23616,26771,28038,29817,32989,39961,41435,49438,52601,59035,58761,65263,69527,73588,76175,79667
28,21140,21815,22131,24571,26715,26596,31139,38360,39733,48203,52098,56659,57152,63026,67922,71248,75551,77850
40,22464,22283,23402,26551,28166,28292,32507,41219,41690,50345,53836,58769,59728,66252,70115,72942,76361,80373
25,20014,20264,21040,24563,25225,27104,31812,39511,40203,48280,50575,57099,56830,63464,67272,71241,74772,77911
47,21800,22335,22991,26869,28206,29866,33604,40361,40702,49096,53019,58619,59333,65759,69911,73364,75671,80686
29,21117,20637,22377,24050,26338,27128,31306,38236,39978,47384,52130,55829,57932,64543,66611,70268,74724,78597
36,23351,22492,22640,26562,28107,28315,33257,40717,41336,50386,53384,59275,59519,65389,70005,72820,75845,80865
20,21295,21589,21996,25384,25582,27653,31990,38169,40031,47606,51547,56610,57591,63152,67865,71927,75402,78835
34,21803,22629,23799,27468,28140,28436,33021,40698,41751,49719,53355,58754,59517,65362,69465,73638,76207,80645
27,21392,21489,22440,24855,25279,27409,31295,39299,39009,47685,50835,56319,56724,64754,67734,71379,74847,78011
47,22641,22852,24140,26663,28512,29580,33505,40400,41568,50170,52406,58897,59355,66040,69162,72526,76914,80736
23,21586,20909,22115,24655,26195,28089,31014,38994,40077,47337,50623,57420,57564,63254,67054,71979,74165,78074
39,22867,22314,22540,26293,27576,29859,33202,41119,41648,49524,52930,58649,59775,65927,68934,72165,76007,80606
27,20015,20457,20812,25290,26151,27319,31322,38308,40321,48242,50690,57306,57212,64753,68196,70231,74077,78692
45,23163,23094,22649,26573,28603,29058,32859,39724,40565,50273,53331,58933,59486,66297,68725,72411,76957,80238
20,21138,20356,21914,25136,26764,26692,32124,39194,39149,48329,51702,57138,58056,63409,66621,70721,74548,78737
40,22131,22396,24150,26177,27461,28380,33121,40796,42270,50070,53231,57851,59118,65368,69160,72050,76383,80646
26,21080,20704,21639,24110,26887,27162,31310,38144,39941,48327,51779,56299,57589,63412,68376,70979,75278,78612
33,22638,22443,24100,25901,27970,28396,33685,40780,42042,49576,53101,58189,59914,65160,69959,73265,75890,80354
32,20445,20755,21369,25556,26254,27094,32131,39535,39562,47533,51882,55820,57422,64117,67399,70481,74332,79003
33,23100,22527,23330,27390,28390,28259,33564,40335,40893,49821,53993,58431,59431,65174,69805,73610,76319,79849
32,20787,20174,22235,24568,25982,28145,31308,38022,39843,46904,50896,56972,58488,64652,67844,70312,75272,79180
34,21769,22915,23410,27159,27738,28214,33893,41023,42212,50144,53682,57930,58977,65405,69275,73217,77200,80067
27,20882,21433,21290,24509,25518,27443,31367,38834,39301,47508,50733,55947,58330,63442,67932,70330,74614,78053
44,22602,23067,22587,26028,27738,29989,34189,41106,41939,49082,53562,58615,59071,65083,69385,72772,77314,80859
19,21463,21188,21600,24564,25340,27348,31093,38294,39136,47634,51969,57563,58500,63015,67994,70414,74148,78570
39,23382,22660,22867,26657,27719,29727,34167,41256,40779,49119,53889,59205,59309,65315,70024,72122,76998,80879
30,21453,21255,21291,24873,25848,27482,30794,39036,39649,47549,51828,57272,57704,63516,68169,71909,74417,78591
45,21919,23571,23972,27394,28362,28777,33863,40616,41211,50043,53751,57772,60098,66581,68629,72337,75849,79918
25,21171,20528,20860,25662,25821,27211,31832,38565,40231,47328,51440,56031,57664,64233,67085,70910,75253,78378
38,23347,22578,23640,27017,28787,28209,34061,39662,40776,49943,52590,58574,60040,65192,68435,73362,76947,79994
23,21284,21424,21042,24643,25979,27538,32076,38289,39184,48554,51815,56760,56740,63019,67203,70548,75180,77638
32,23111,22856,23059,26625,28141,28675,32818,40109,42245,49835,53556,59020,58501,65282,69254,73583,75729,79983
27,21364,20793,21971,24944,26149,27137,31716,38075,40334,46859,51284,56033,58412,63934,66640,71617,74384,77774
38,22010,22927,24007,26262,27645,29196,34186,41279,40939,50377,53264,57609,59301,65756,68937,72141,77267,80797
25,21086,20279,22310,25287,25678,26443,31116,38993,39735,47925,51652,57440,57769,64012,67720,71649,73825,78978
